,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
5,17,Pinheiros,Basq. Cearense,1,Toledo,28.9,8,19,0,0,2,6,4,7,1,9,10,4,2,0,3.0,5.0,1,1
6,17,Pinheiros,Basq. Cearense,1,Ware,13.9,5,16,1,2,1,5,0,0,0,2,2,0,0,1,2.0,0.0,0,0
7,17,Pinheiros,Basq. Cearense,1,Gemerson,15.1,2,18,0,4,1,3,0,0,0,2,2,0,0,0,3.0,0.0,0,0
8,17,Pinheiros,Basq. Cearense,1,Lupa,4.2,0,6,0,0,0,3,0,0,1,1,2,0,0,0,3.0,0.0,0,0
9,17,Pinheiros,Basq. Cearense,1,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Pinheiros,Basq. Cearense,1,Jonatan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Pinheiros,Basq. Cearense,1,Vitor,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Pinheiros,Basq. Cearense,1,Equipe,0.0,92,197,11,25,20,48,19,26,13,26,39,22,13,2,24.0,23.0,7,1
0,17,Basq. Cearense,Pinheiros,2,Paulinho,33.7,30,44,6,9,4,6,4,5,0,2,2,2,0,0,1.0,5.0,6,0
1,17,Basq. Cearense,Pinheiros,2,Betinho,23.8,17,34,5,8,1,5,0,0,0,4,4,0,0,0,3.0,1.0,0,0
2,17,Basq. Cearense,Pinheiros,2,Sualisson,24.9,9,14,0,0,3,4,3,6,1,3,4,0,1,1,3.0,8.0,1,0
3,17,Basq. Cearense,Pinheiros,2,Davi,25.2,6,18,0,1,2,6,2,3,1,1,2,6,0,0,2.0,1.0,3,0
4,17,Basq. Cearense,Pinheiros,2,Leonardo,25.1,6,14,0,0,2,4,2,6,3,7,10,1,0,2,5.0,6.0,1,0
5,17,Basq. Cearense,Pinheiros,2,Leal,20.4,4,10,0,0,2,5,0,0,1,2,3,2,1,0,5.0,0.0,2,0
6,17,Basq. Cearense,Pinheiros,2,Molony-Benjamin,5.9,4,6,0,0,2,3,0,0,0,0,0,1,0,1,0.0,0.0,0,0
7,17,Basq. Cearense,Pinheiros,2,B. Fiorotto,17.5,3,5,0,0,1,2,1,1,1,4,5,1,1,1,1.0,1.0,2,0
8,17,Basq. Cearense,Pinheiros,2,Rashaun,23.6,0,16,0,2,0,5,0,0,1,2,3,5,0,0,3.0,1.0,1,0
9,17,Basq. Cearense,Pinheiros,2,Armani,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Basq. Cearense,Pinheiros,2,Laster,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Basq. Cearense,Pinheiros,2,João,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Basq. Cearense,Pinheiros,2,Equipe,0.0,79,161,11,20,17,40,12,21,10,31,41,18,3,5,23.0,23.0,16,0
0,17,Vasco da Gama,Mogi,1,David Jackson,39.2,17,37,2,8,3,4,5,5,1,2,3,4,1,1,4.0,5.0,1,0
1,17,Vasco da Gama,Mogi,1,Renato,17.3,14,23,0,0,5,8,4,7,5,2,7,1,0,0,2.0,6.0,1,0
2,17,Vasco da Gama,Mogi,1,Lucas,22.7,13,25,1,2,4,7,2,5,2,6,8,0,2,1,5.0,4.0,1,0
3,17,Vasco da Gama,Mogi,1,Nezinho,20.6,9,20,1,4,3,4,0,0,1,2,3,6,0,0,4.0,0.0,1,0
4,17,Vasco da Gama,Mogi,1,Giovannoni,25.7,8,21,0,1,3,8,2,2,1,3,4,1,2,0,2.0,2.0,2,0
5,17,Vasco da Gama,Mogi,1,Fúlvio,23.1,5,18,1,2,1,6,0,0,0,4,4,5,2,0,1.0,1.0,2,0
6,17,Vasco da Gama,Mogi,1,Deodato,16.9,4,16,0,4,2,2,0,0,1,1,2,1,0,1,1.0,0.0,1,0
7,17,Vasco da Gama,Mogi,1,Hayes,12.8,3,7,1,1,0,1,0,2,0,1,1,0,0,0,3.0,2.0,1,0
8,17,Vasco da Gama,Mogi,1,Gustavo,18.3,2,7,0,1,1,2,0,0,1,0,1,1,1,0,3.0,1.0,0,0
9,17,Vasco da Gama,Mogi,1,L. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Vasco da Gama,Mogi,1,Bruninho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Vasco da Gama,Mogi,1,Dedé,3.5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Vasco da Gama,Mogi,1,Equipe,0.0,75,176,6,23,22,43,13,21,12,23,35,19,8,3,25.0,21.0,10,0
0,17,Mogi,Vasco da Gama,2,Larry,30.2,17,29,2,4,4,7,3,3,0,1,1,6,2,0,3.0,2.0,2,0
1,17,Mogi,Vasco da Gama,2,Tyrone,30.2,17,23,1,2,5,6,4,5,0,5,5,8,2,2,3.0,6.0,2,0
2,17,Mogi,Vasco da Gama,2,Filipin,15.3,12,19,3,5,1,1,1,2,0,0,0,1,1,0,3.0,4.0,0,0
3,17,Mogi,Vasco da Gama,2,Shamell,33.7,12,26,0,4,5,6,2,2,0,4,4,1,2,0,2.0,4.0,1,0
4,17,Mogi,Vasco da Gama,2,Jimmy,28.6,6,22,1,4,1,4,1,2,3,5,8,1,1,0,4.0,2.0,1,0
5,17,Mogi,Vasco da Gama,2,Fabricio,10.8,5,12,1,2,0,1,2,4,0,1,1,0,0,0,2.0,1.0,0,0
6,17,Mogi,Vasco da Gama,2,Vithinho,10.7,4,12,0,2,2,3,0,0,1,0,1,0,0,0,0.0,0.0,4,0
7,17,Mogi,Vasco da Gama,2,Wesley,11.0,4,10,0,0,2,5,0,0,1,0,1,1,0,0,2.0,1.0,0,0
8,17,Mogi,Vasco da Gama,2,Rafa Moreira,4.1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Mogi,Vasco da Gama,2,C. Torres,21.2,2,19,0,1,0,7,2,2,2,11,13,1,0,1,2.0,4.0,0,0
10,17,Mogi,Vasco da Gama,2,Vieira,4.3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
11,17,Mogi,Vasco da Gama,2,Equipe,0.0,82,177,9,25,20,41,15,20,12,30,42,19,8,3,22.0,24.0,12,0
0,17,Botafogo,L. Sorocabana,1,Jamaal,32.2,22,39,3,5,1,6,11,12,1,2,3,5,0,0,3.0,13.0,3,0
1,17,Botafogo,L. Sorocabana,1,Douglas,25.4,15,26,2,3,1,4,7,9,1,2,3,1,0,0,5.0,4.0,3,1
2,17,Botafogo,L. Sorocabana,1,Rafinha,23.6,10,22,0,4,3,3,4,4,1,5,6,0,0,0,3.0,3.0,4,0
3,17,Botafogo,L. Sorocabana,1,Dos Santos,19.1,7,15,0,0,3,6,1,3,2,4,6,0,2,0,0.0,2.0,2,0
4,17,Botafogo,L. Sorocabana,1,Fabrício,12.6,5,8,0,0,2,3,1,2,0,2,2,0,1,0,3.0,2.0,1,0
5,17,Botafogo,L. Sorocabana,1,Guga,28.6,4,25,0,3,2,8,0,0,1,2,3,3,0,0,2.0,1.0,1,0
6,17,Botafogo,L. Sorocabana,1,R. Bahia,20.7,4,14,0,2,2,4,0,0,0,3,3,1,0,1,2.0,0.0,0,0
7,17,Botafogo,L. Sorocabana,1,Tatum,6.9,3,6,1,2,0,0,0,0,0,2,2,1,0,0,1.0,0.0,0,0
8,17,Botafogo,L. Sorocabana,1,Roberto,14.9,0,3,0,1,0,0,0,0,1,2,3,3,1,0,2.0,1.0,0,0
9,17,Botafogo,L. Sorocabana,1,Gabriel,13.9,0,7,0,1,0,2,0,0,0,2,2,0,0,0,2.0,0.0,3,0
10,17,Botafogo,L. Sorocabana,1,Varela,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Botafogo,L. Sorocabana,1,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Botafogo,L. Sorocabana,1,Equipe,0.0,70,165,6,21,14,36,24,30,8,29,37,14,4,1,23.0,26.0,18,1
0,17,L. Sorocabana,Botafogo,2,Cook,33.0,13,30,1,4,4,8,2,2,0,0,0,0,0,0,4.0,3.0,2,0
1,17,L. Sorocabana,Botafogo,2,Ferros,28.5,12,16,1,2,2,2,5,6,0,5,5,2,0,1,1.0,4.0,1,0
2,17,L. Sorocabana,Botafogo,2,Brite,24.6,9,26,1,4,2,5,2,4,1,2,3,4,1,1,4.0,2.0,3,0
3,17,L. Sorocabana,Botafogo,2,Crescenzi,26.4,9,21,0,1,3,7,3,4,1,3,4,2,1,0,2.0,6.0,3,0
4,17,L. Sorocabana,Botafogo,2,Drudi,26.2,8,23,1,3,1,5,3,4,2,5,7,1,0,0,2.0,3.0,1,0
5,17,L. Sorocabana,Botafogo,2,Mineiro,21.2,6,12,0,0,2,5,2,2,0,6,6,0,2,0,2.0,2.0,3,0
6,17,L. Sorocabana,Botafogo,2,Lucão,10.3,4,11,0,1,1,3,2,2,3,4,7,1,0,0,2.0,1.0,1,0
7,17,L. Sorocabana,Botafogo,2,Branquinho,9.4,3,9,0,1,1,2,1,2,0,1,1,1,1,1,1.0,0.0,0,0
8,17,L. Sorocabana,Botafogo,2,Leandro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,L. Sorocabana,Botafogo,2,Robinho,12.8,0,4,0,0,0,2,0,0,0,2,2,1,0,0,5.0,2.0,0,0
10,17,L. Sorocabana,Botafogo,2,Jackson,7.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,0.0,2,0
11,17,L. Sorocabana,Botafogo,2,Equipe,0.0,64,152,4,16,16,39,20,26,8,30,38,12,5,3,27.0,23.0,17,0
0,17,Caxias do Sul,Sesi Franca,1,Cauê,42.0,25,45,2,5,7,11,5,8,3,4,7,3,5,0,1.0,9.0,0,0
1,17,Caxias do Sul,Sesi Franca,1,Paranhos,41.8,18,28,0,0,6,9,6,10,2,8,10,1,1,1,2.0,7.0,4,0
2,17,Caxias do Sul,Sesi Franca,1,Alex,37.0,12,38,2,8,3,7,0,0,1,1,2,1,0,0,4.0,0.0,0,0
3,17,Caxias do Sul,Sesi Franca,1,Vinicius,30.1,12,29,1,2,2,9,5,5,2,2,4,1,3,1,5.0,2.0,1,0
4,17,Caxias do Sul,Sesi Franca,1,Pedro,19.4,7,18,0,2,3,4,1,4,0,1,1,1,3,0,5.0,3.0,0,0
5,17,Caxias do Sul,Sesi Franca,1,Cauê,26.2,6,12,2,4,0,0,0,0,0,6,6,6,1,1,3.0,0.0,3,0
6,17,Caxias do Sul,Sesi Franca,1,Jonathan,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0
7,17,Caxias do Sul,Sesi Franca,1,Cafferata,15.9,0,14,0,4,0,1,0,0,0,1,1,1,0,0,4.0,2.0,4,0
8,17,Caxias do Sul,Sesi Franca,1,Romanzini,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Caxias do Sul,Sesi Franca,1,Nandão,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Caxias do Sul,Sesi Franca,1,Buboltz,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Caxias do Sul,Sesi Franca,1,Jonas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Caxias do Sul,Sesi Franca,1,Equipe,0.0,80,184,7,25,21,41,17,27,10,27,37,14,13,3,25.0,23.0,14,0
0,17,Sesi Franca,Caxias do Sul,2,Cipolini,28.6,21,29,2,4,7,8,1,1,2,6,8,2,1,0,3.0,2.0,1,1
1,17,Sesi Franca,Caxias do Sul,2,Léo Meindl,36.8,19,37,3,6,3,7,4,5,3,3,6,4,0,1,5.0,4.0,5,0
2,17,Sesi Franca,Caxias do Sul,2,Cassiano,26.0,13,23,1,3,2,4,6,6,4,3,7,3,0,0,2.0,4.0,3,0
3,17,Sesi Franca,Caxias do Sul,2,Antonio,33.1,9,36,0,7,1,4,7,7,1,6,7,1,2,0,1.0,4.0,0,0
4,17,Sesi Franca,Caxias do Sul,2,Pedro,28.0,8,26,0,3,3,7,2,3,0,5,5,1,0,0,2.0,4.0,4,0
5,17,Sesi Franca,Caxias do Sul,2,João Pedro,22.1,6,16,0,0,3,7,0,2,2,4,6,1,1,0,1.0,2.0,2,0
6,17,Sesi Franca,Caxias do Sul,2,Gruber,23.2,6,16,0,2,3,5,0,0,0,4,4,2,0,0,5.0,0.0,1,0
7,17,Sesi Franca,Caxias do Sul,2,Didi,19.1,4,8,0,1,1,1,2,3,1,1,2,0,1,0,2.0,3.0,0,0
8,17,Sesi Franca,Caxias do Sul,2,Guilherme,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Sesi Franca,Caxias do Sul,2,Coelho,13.1,0,3,0,1,0,0,0,0,0,0,0,3,0,0,4.0,1.0,0,0
10,17,Sesi Franca,Caxias do Sul,2,Equipe,0.0,86,194,6,27,23,43,22,27,16,34,50,17,5,1,25.0,24.0,16,1
0,17,Joinville   AABJ ,Bauru,1,Stocks,27.9,17,39,1,5,6,11,2,2,1,2,3,4,4,0,2.0,3.0,3,0
1,17,Joinville   AABJ ,Bauru,1,Vezarinho,24.0,13,33,1,4,2,7,6,7,0,1,1,2,0,0,2.0,4.0,2,0
2,17,Joinville   AABJ ,Bauru,1,Maxwell,23.7,12,22,0,0,5,9,2,4,3,1,4,1,2,0,5.0,2.0,1,1
3,17,Joinville   AABJ ,Bauru,1,J. Socas,21.2,8,16,2,2,1,5,0,0,1,2,3,2,1,0,0.0,2.0,0,0
4,17,Joinville   AABJ ,Bauru,1,A. Bambu,22.9,6,12,2,4,0,0,0,0,1,1,2,1,0,0,0.0,0.0,1,0
5,17,Joinville   AABJ ,Bauru,1,Vezaro,32.7,4,19,1,3,0,3,1,4,1,5,6,0,2,0,1.0,2.0,2,0
6,17,Joinville   AABJ ,Bauru,1,Tiagão,22.9,3,17,1,3,0,4,0,0,1,2,3,1,1,0,4.0,1.0,1,0
7,17,Joinville   AABJ ,Bauru,1,Colimerio,9.0,3,7,0,1,1,1,1,2,0,0,0,1,0,0,1.0,1.0,0,1
8,17,Joinville   AABJ ,Bauru,1,Weihermann,4.2,3,3,0,0,0,0,3,3,0,0,0,0,0,0,1.0,1.0,0,0
9,17,Joinville   AABJ ,Bauru,1,Jerônimo,11.6,2,4,0,0,1,2,0,0,0,1,1,0,1,0,2.0,0.0,0,0
10,17,Joinville   AABJ ,Bauru,1,Henrique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Joinville   AABJ ,Bauru,1,Jordan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Joinville   AABJ ,Bauru,1,Equipe,0.0,71,172,8,22,16,42,15,22,10,16,26,12,11,0,18.0,16.0,10,2
0,17,Bauru,Joinville   AABJ ,2,Anthony,32.0,20,28,1,1,6,10,5,5,0,2,2,7,0,0,2.0,4.0,2,0
1,17,Bauru,Joinville   AABJ ,2,Alex,25.6,15,24,2,5,4,4,1,1,0,6,6,4,1,0,0.0,3.0,3,0
2,17,Bauru,Joinville   AABJ ,2,Michael,10.7,14,14,0,0,5,5,4,4,2,0,2,0,0,0,2.0,1.0,1,2
3,17,Bauru,Joinville   AABJ ,2,Isaac,26.8,13,19,4,5,0,1,1,2,0,3,3,2,2,0,3.0,1.0,1,0
4,17,Bauru,Joinville   AABJ ,2,Hettsheimeir,15.1,7,13,0,1,1,2,5,6,1,2,3,1,0,0,3.0,3.0,1,0
5,17,Bauru,Joinville   AABJ ,2,Renan,23.8,7,10,1,2,2,2,0,0,0,1,1,0,1,0,0.0,0.0,1,1
6,17,Bauru,Joinville   AABJ ,2,Shilton,17.5,6,6,0,0,3,3,0,0,0,2,2,1,1,0,1.0,1.0,2,0
7,17,Bauru,Joinville   AABJ ,2,Duda,18.2,6,13,2,3,0,2,0,0,0,3,3,0,0,0,2.0,0.0,3,0
8,17,Bauru,Joinville   AABJ ,2,Gabriel Jaú,13.0,4,13,0,2,2,3,0,1,0,6,6,1,0,1,2.0,2.0,0,0
9,17,Bauru,Joinville   AABJ ,2,Henrique,3.7,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0
10,17,Bauru,Joinville   AABJ ,2,Gui Santos,5.8,2,2,0,0,0,0,2,2,0,3,3,1,1,0,1.0,2.0,2,0
11,17,Bauru,Joinville   AABJ ,2,Stefano,8.0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0.0,1.0,1,0
12,17,Bauru,Joinville   AABJ ,2,Equipe,0.0,97,148,11,21,23,32,18,21,5,31,36,20,6,1,16.0,18.0,17,3
0,17,Oral Sin Campo Mourão,Flamengo,1,Brown,32.4,22,43,1,3,6,12,7,10,0,3,3,6,1,0,4.0,6.0,4,0
1,17,Oral Sin Campo Mourão,Flamengo,1,Hélio,34.3,20,36,2,4,5,8,4,8,3,2,5,5,4,0,3.0,6.0,0,0
2,17,Oral Sin Campo Mourão,Flamengo,1,Jones,26.3,13,22,3,4,2,5,0,0,2,3,5,1,0,0,0.0,1.0,0,0
3,17,Oral Sin Campo Mourão,Flamengo,1,Mathias,21.6,10,11,0,0,4,4,2,3,4,4,8,1,0,2,3.0,3.0,2,1
4,17,Oral Sin Campo Mourão,Flamengo,1,César,18.9,7,15,1,3,2,3,0,0,1,1,2,1,0,0,2.0,2.0,1,0
5,17,Oral Sin Campo Mourão,Flamengo,1,Pastor,21.1,6,21,0,3,2,5,2,2,0,3,3,2,0,0,5.0,3.0,0,0
6,17,Oral Sin Campo Mourão,Flamengo,1,Alemão,17.9,4,11,0,0,2,5,0,1,0,1,1,1,2,0,2.0,2.0,2,0
7,17,Oral Sin Campo Mourão,Flamengo,1,Lucas,7.7,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0
8,17,Oral Sin Campo Mourão,Flamengo,1,Alef,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Oral Sin Campo Mourão,Flamengo,1,Márcio,19.9,0,3,0,1,0,0,0,0,0,1,1,1,0,0,3.0,1.0,0,0
10,17,Oral Sin Campo Mourão,Flamengo,1,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Oral Sin Campo Mourão,Flamengo,1,Gradnigo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Oral Sin Campo Mourão,Flamengo,1,Equipe,0.0,82,165,7,19,23,42,15,24,11,19,30,18,8,2,22.0,24.0,10,1
0,17,Flamengo,Oral Sin Campo Mourão,2,JP Batista,36.3,30,48,0,0,13,22,4,4,7,8,15,5,0,0,3.0,3.0,4,0
1,17,Flamengo,Oral Sin Campo Mourão,2,Marquinhos,36.7,26,48,4,9,6,9,2,3,1,1,2,3,1,1,3.0,7.0,1,0
2,17,Flamengo,Oral Sin Campo Mourão,2,Olivinha,34.5,14,18,2,3,1,1,6,7,3,11,14,1,0,1,3.0,4.0,0,0
3,17,Flamengo,Oral Sin Campo Mourão,2,Cubillan,18.0,8,25,1,5,1,3,3,4,0,1,1,0,0,0,2.0,3.0,1,0
4,17,Flamengo,Oral Sin Campo Mourão,2,Marcelinho,14.2,4,13,1,4,0,0,1,1,0,0,0,2,0,0,2.0,0.0,1,0
5,17,Flamengo,Oral Sin Campo Mourão,2,Pecos,26.3,4,12,0,2,2,3,0,0,1,0,1,4,0,0,4.0,2.0,1,0
6,17,Flamengo,Oral Sin Campo Mourão,2,Ramon,26.0,3,8,1,2,0,1,0,0,0,3,3,2,0,1,4.0,1.0,1,0
7,17,Flamengo,Oral Sin Campo Mourão,2,Humberto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,17,Flamengo,Oral Sin Campo Mourão,2,Rhett,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0
9,17,Flamengo,Oral Sin Campo Mourão,2,João Vitor,3.1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2.0,0.0,2,0
10,17,Flamengo,Oral Sin Campo Mourão,2,Pilar,0.6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Flamengo,Oral Sin Campo Mourão,2,Danilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Flamengo,Oral Sin Campo Mourão,2,Equipe,0.0,89,175,9,26,23,39,16,19,14,25,39,17,1,3,24.0,20.0,13,0
0,17,Botafogo,Pinheiros,1,Gabriel,19.3,23,34,4,6,3,5,5,6,1,1,2,0,0,0,3.0,4.0,1,0
1,17,Botafogo,Pinheiros,1,Tatum,33.5,11,44,3,8,1,10,0,0,1,4,5,5,2,3,4.0,1.0,3,0
2,17,Botafogo,Pinheiros,1,Jamaal,27.3,9,22,1,4,2,4,2,2,1,2,3,2,1,0,1.0,7.0,2,0
3,17,Botafogo,Pinheiros,1,Douglas,25.3,8,32,1,6,2,6,1,2,3,1,4,1,0,0,3.0,2.0,0,0
4,17,Botafogo,Pinheiros,1,Dos Santos,23.2,7,13,0,0,3,6,1,1,1,5,6,2,1,0,4.0,1.0,0,0
5,17,Botafogo,Pinheiros,1,Guga,17.0,7,9,1,1,2,3,0,0,0,0,0,2,1,0,2.0,1.0,1,0
6,17,Botafogo,Pinheiros,1,Roberto,18.4,6,12,0,0,3,6,0,0,2,1,3,0,1,0,1.0,0.0,0,0
7,17,Botafogo,Pinheiros,1,R. Bahia,13.2,2,11,0,1,1,4,0,0,0,3,3,0,0,0,3.0,1.0,2,0
8,17,Botafogo,Pinheiros,1,Varela,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,17,Botafogo,Pinheiros,1,Rafinha,16.4,0,12,0,4,0,0,0,0,0,0,0,2,1,0,2.0,1.0,0,0
10,17,Botafogo,Pinheiros,1,Fabrício,6.5,0,2,0,0,0,1,0,0,1,0,1,1,0,0,2.0,0.0,0,0
11,17,Botafogo,Pinheiros,1,Guapi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Botafogo,Pinheiros,1,Equipe,0.0,73,191,10,30,17,45,9,11,13,21,34,15,7,3,25.0,18.0,10,0
0,17,Pinheiros,Botafogo,2,Ruivo,23.7,13,14,1,1,2,2,6,7,0,1,1,2,0,0,0.0,4.0,2,0
1,17,Pinheiros,Botafogo,2,Gemerson,20.6,13,27,1,5,3,4,4,4,1,2,3,1,0,0,2.0,4.0,0,0
2,17,Pinheiros,Botafogo,2,Holloway,30.5,12,24,0,2,5,8,2,2,0,7,7,6,0,1,1.0,6.0,4,0
3,17,Pinheiros,Botafogo,2,Arthur,18.8,12,21,2,3,2,4,2,4,0,3,3,0,0,0,2.0,3.0,1,0
4,17,Pinheiros,Botafogo,2,Ware,20.9,11,24,1,4,4,6,0,0,1,1,2,1,0,0,3.0,1.0,0,0
5,17,Pinheiros,Botafogo,2,Toledo,25.2,7,18,0,0,3,8,1,2,3,5,8,1,1,0,1.0,3.0,2,0
6,17,Pinheiros,Botafogo,2,Ansaloni,19.2,5,14,1,4,1,1,0,0,0,5,5,1,0,0,2.0,1.0,1,0
7,17,Pinheiros,Botafogo,2,Bennett,22.1,4,6,0,0,1,2,2,2,0,4,4,4,0,0,4.0,1.0,1,0
8,17,Pinheiros,Botafogo,2,Lupa,14.8,4,6,0,0,2,3,0,0,1,2,3,1,0,0,3.0,2.0,3,1
9,17,Pinheiros,Botafogo,2,Vitor,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Pinheiros,Botafogo,2,Mamedes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Pinheiros,Botafogo,2,Igor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,17,Pinheiros,Botafogo,2,Equipe,0.0,81,154,6,19,23,38,17,21,8,34,42,17,1,1,18.0,25.0,14,1
0,17,Vasco da Gama,L. Sorocabana,1,Renato,20.3,18,30,1,2,4,8,7,8,4,2,6,2,0,2,3.0,5.0,3,0
1,17,Vasco da Gama,L. Sorocabana,1,Lucas,19.2,14,29,1,4,5,8,1,1,1,0,1,0,1,3,0.0,1.0,1,2
2,17,Vasco da Gama,L. Sorocabana,1,Deodato,28.1,11,32,0,5,5,8,1,1,1,2,3,0,2,0,2.0,2.0,0,1
3,17,Vasco da Gama,L. Sorocabana,1,Hayes,15.9,9,17,1,3,1,2,4,4,2,1,3,0,1,1,2.0,3.0,0,0
4,17,Vasco da Gama,L. Sorocabana,1,Fúlvio,22.6,7,19,0,3,2,3,3,4,1,0,1,8,0,0,1.0,2.0,5,0
5,17,Vasco da Gama,L. Sorocabana,1,Gustavo,29.5,6,17,1,4,1,2,1,1,1,1,2,3,1,0,3.0,1.0,2,0
6,17,Vasco da Gama,L. Sorocabana,1,David Jackson,15.7,5,6,0,0,2,2,1,2,0,7,7,3,0,0,4.0,1.0,1,0
7,17,Vasco da Gama,L. Sorocabana,1,Nezinho,19.6,4,13,0,3,0,0,4,4,0,1,1,4,1,0,0.0,4.0,3,0
8,17,Vasco da Gama,L. Sorocabana,1,Giovannoni,24.3,2,10,0,2,1,2,0,0,1,7,8,1,0,2,2.0,3.0,2,0
9,17,Vasco da Gama,L. Sorocabana,1,L. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,17,Vasco da Gama,L. Sorocabana,1,Bruninho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,17,Vasco da Gama,L. Sorocabana,1,Dedé,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0
12,17,Vasco da Gama,L. Sorocabana,1,Equipe,0.0,76,173,4,26,21,35,22,25,12,28,40,21,6,8,17.0,22.0,18,3
0,17,L. Sorocabana,Vasco da Gama,2,Cook,29.7,17,41,3,8,4,8,0,1,1,1,2,0,0,0,1.0,1.0,2,0
1,17,L. Sorocabana,Vasco da Gama,2,Brite,26.0,12,30,1,3,2,7,5,7,0,4,4,3,2,1,4.0,6.0,3,0
2,17,L. Sorocabana,Vasco da Gama,2,Lucão,17.3,10,10,0,0,4,4,2,2,1,1,2,1,0,0,2.0,1.0,0,2
3,17,L. Sorocabana,Vasco da Gama,2,Jackson,12.7,8,15,0,1,3,5,2,2,0,1,1,1,0,0,1.0,3.0,1,0
4,17,L. Sorocabana,Vasco da Gama,2,Drudi,29.8,7,18,0,3,3,3,1,3,2,7,9,0,0,1,1.0,1.0,1,0
5,17,L. Sorocabana,Vasco da Gama,2,Mineiro,23.9,6,21,0,1,3,8,0,2,2,4,6,3,1,0,4.0,1.0,2,1
6,17,L. Sorocabana,Vasco da Gama,2,Crescenzi,25.0,5,20,1,6,1,1,0,0,0,3,3,4,1,0,5.0,0.0,4,0
7,17,L. Sorocabana,Vasco da Gama,2,Branquinho,5.8,2,4,0,0,1,2,0,0,0,0,0,1,0,0,0.0,0.0,0,0
